Date,Open,High,Low,Close,RSI,MACD,MACD_signal,MACD_diff
2021-02-02,1859.5999755859375,1861.300048828125,1827.5999755859375,1830.5,42.40476195523571,-7.1678751077306515,-5.355784464999236,-1.8120906427314152
2021-02-03,1834.800048828125,1842.4000244140625,1829.800048828125,1832.199951171875,42.94559944272025,-8.076564462222223,-5.8999404644438345,-2.176623997778388
2021-02-04,1832.199951171875,1832.199951171875,1782.800048828125,1788.9000244140625,34.14934175258408,-12.15058515696569,-7.150069402948206,-5.000515754017484
2021-02-05,1794.300048828125,1813.5,1790.9000244140625,1810.9000244140625,40.78564853310732,-13.449027750773439,-8.409861072513252,-5.039166678260187
2021-02-08,1816.300048828125,1836.699951171875,1809.0,1831.9000244140625,46.34423101529078,-12.637847130528826,-9.255458284116367,-3.382388846412459
2021-02-09,1841.9000244140625,1843.300048828125,1830.699951171875,1835.300048828125,47.20830339088298,-11.587058689836113,-9.721778365260317,-1.8652803245757958
2021-02-10,1842.5999755859375,1851.0999755859375,1837.0,1840.5999755859375,48.59789479642634,-10.20895896001116,-9.819214484210486,-0.38974447580067384
2021-02-11,1840.5,1845.0,1820.9000244140625,1824.9000244140625,44.83316336264889,-10.265327539129885,-9.908437095194365,-0.3568904439355194
2021-02-12,1825.0,1827.5,1809.199951171875,1821.5999755859375,44.06053078534259,-10.455758924567363,-10.017901461068965,-0.43785746349839805
2021-02-16,1820.9000244140625,1823.4000244140625,1787.300048828125,1797.199951171875,38.74395334448167,-12.432244049612564,-10.500769978777685,-1.931474070834879
2021-02-17,1785.800048828125,1789.699951171875,1768.800048828125,1771.0999755859375,34.01574189242544,-15.921143621108968,-11.584844707243942,-4.336298913865026
2021-02-18,1776.0999755859375,1784.5999755859375,1766.0,1773.4000244140625,34.771206187382134,-18.289694733614624,-12.92581471251808,-5.363880021096545
2021-02-19,1764.300048828125,1787.5999755859375,1764.300048828125,1775.800048828125,35.59976689048089,-19.74551266356002,-14.289754302726468,-5.455758360833553
2021-02-22,1784.0,1807.800048828125,1784.0,1806.699951171875,45.243530443507495,-18.19614119477319,-15.071031681135814,-3.1251095136373763
2021-02-23,1809.5999755859375,1811.300048828125,1796.4000244140625,1804.4000244140625,44.70690006523684,-16.958352677745097,-15.448495880457672,-1.5098567972874246
2021-02-24,1805.800048828125,1805.800048828125,1796.4000244140625,1796.4000244140625,42.80505769389931,-16.433494407392573,-15.645495585844653,-0.7879988215479194
2021-02-25,1801.5,1802.0,1766.699951171875,1774.4000244140625,38.015670060822075,-17.58999012825757,-16.034394494327238,-1.5555956339303307
2021-02-26,1768.0999755859375,1768.199951171875,1718.800048828125,1728.0999755859375,30.325494639273998,-21.989071979859546,-17.2253299914337,-4.763741988425846
2021-03-01,1737.0999755859375,1747.0,1720.300048828125,1722.5,29.54696379229189,-25.631780064410577,-18.906620006029076,-6.725160058381501
2021-03-02,1709.4000244140625,1733.0999755859375,1708.699951171875,1733.0999755859375,33.05059256090172,-27.34807147919014,-20.59491030066129,-6.753161178528849
2021-03-03,1730.0,1732.4000244140625,1703.5,1715.300048828125,30.32352389902023,-29.80102248308276,-22.436132737145584,-7.364889745937177
2021-03-04,1706.5,1717.4000244140625,1700.199951171875,1700.199951171875,28.197930092516046,-32.587803595655714,-24.46646690884761,-8.121336686808103
2021-03-05,1690.5999755859375,1701.0,1685.0,1698.0,27.891179467732,-34.575302810435005,-26.48823408916509,-8.087068721269915
2021-03-08,1704.699951171875,1705.4000244140625,1673.699951171875,1677.699951171875,25.170209315549073,-37.35781688453767,-28.66215064823961,-8.69566623629806
2021-03-09,1686.199951171875,1717.5,1685.199951171875,1716.5999755859375,37.7105387835656,-36.00898332113684,-30.13151718281906,-5.877466138317779
2021-03-10,1713.5999755859375,1722.9000244140625,1711.0,1721.5,39.095123509870554,-34.15096096554271,-30.93540593936379,-3.2155550261789188
2021-03-11,1725.5999755859375,1737.5,1720.199951171875,1722.300048828125,39.332242228331324,-32.24223914549134,-31.1967725805893,-1.0454665649020392
2021-03-12,1715.9000244140625,1722.5,1699.0,1719.5,38.76342891372894,-30.602734615837107,-31.07796498763886,0.47523037180175365
2021-03-15,1729.5,1731.9000244140625,1722.800048828125,1728.9000244140625,41.8060438386464,-28.219613910104954,-30.50629477213208,2.2866808620271257
2021-03-16,1732.300048828125,1733.9000244140625,1726.0,1730.5999755859375,42.363773593108576,-25.895296865861837,-29.584095190878035,3.6887983250161973
2021-03-17,1735.300048828125,1750.0999755859375,1725.5999755859375,1726.800048828125,41.40843308982663,-24.082275710843533,-28.483731294871134,4.401455584027602
2021-03-18,1745.800048828125,1750.300048828125,1721.800048828125,1732.199951171875,43.36303747840969,-21.9566142119877,-27.178307878294447,5.221693666306749
2021-03-19,1742.199951171875,1742.199951171875,1733.5999755859375,1741.4000244140625,46.62976516428579,-19.30708310140494,-25.604062922916548,6.296979821511606
2021-03-22,1737.800048828125,1737.800048828125,1737.800048828125,1737.800048828125,45.523295212076164,-17.298393439269148,-23.94292902618707,6.644535586917922
2021-03-23,1724.699951171875,1724.699951171875,1724.699951171875,1724.699951171875,41.65024099975938,-16.572523078957374,-22.46884783674113,5.896324757783756
2021-03-24,1727.5,1732.9000244140625,1727.5,1732.9000244140625,44.81519414950235,-15.16082367102922,-21.007243003598752,5.846419332569532
2021-03-25,1732.699951171875,1733.199951171875,1724.5,1724.9000244140625,42.39895292699361,-14.520195090218976,-19.7098334209228,5.189638330703822
2021-03-26,1721.300048828125,1732.199951171875,1721.300048828125,1732.199951171875,45.297214937325876,-13.27047546257677,-18.421961829253593,5.151486366676824
2021-03-29,1712.0999755859375,1712.0999755859375,1712.0999755859375,1712.0999755859375,39.416300781577625,-13.743536764440705,-17.486276816291017,3.742740051850312
2021-03-30,1711.0,1712.5999755859375,1676.5,1683.9000244140625,32.95235995343167,-16.207116091413354,-17.230444671315485,1.023328579902131
2021-03-31,1683.699951171875,1713.800048828125,1676.5,1713.800048828125,43.52709526063232,-15.567387222348088,-16.897833181522007,1.3304459591739182
2021-04-01,1706.800048828125,1728.800048828125,1706.4000244140625,1726.5,47.32713503273522,-13.875667505268666,-16.29340004627134,2.4177325410026747
2021-04-05,1727.9000244140625,1729.699951171875,1721.9000244140625,1727.0,47.47698281440542,-12.352232769605052,-15.505166590938085,3.1529338213330327
2021-04-06,1726.9000244140625,1744.800048828125,1726.9000244140625,1741.5,51.76275021561987,-9.861197204403197,-14.37637271363111,4.515175509227912
2021-04-07,1742.699951171875,1742.699951171875,1733.699951171875,1740.0999755859375,51.32725910488288,-7.908835706812397,-13.08286531226737,5.174029605454972
2021-04-08,1736.0,1758.0,1734.5999755859375,1756.800048828125,56.074547798852144,-4.956878996139949,-11.457668049041887,6.500789052901938
2021-04-09,1750.800048828125,1750.800048828125,1733.300048828125,1743.300048828125,51.6858881720717,-3.6645268268537166,-9.899039804604254,6.234512977750537
2021-04-12,1740.800048828125,1740.800048828125,1726.699951171875,1731.199951171875,48.05553150540279,-3.5754891644999134,-8.634329676583386,5.0588405120834725
2021-04-13,1733.800048828125,1746.9000244140625,1722.0999755859375,1746.199951171875,52.50878726209886,-2.268402800382546,-7.361144301343218,5.092741500960672
2021-04-14,1741.300048828125,1745.9000244140625,1732.699951171875,1734.9000244140625,49.094204736899954,-2.1199002017640396,-6.3128954814273825,4.192995279663343
2021-04-15,1740.0999755859375,1767.9000244140625,1740.0999755859375,1765.4000244140625,57.186868779719724,0.4536548279429553,-4.959585419553315,5.413240247496271
2021-04-16,1770.4000244140625,1779.5,1770.0999755859375,1779.0,60.223381584893765,3.54970135291137,-3.2577280650603786,6.807429417971749
2021-04-19,1782.0999755859375,1788.5,1769.4000244140625,1769.4000244140625,57.14250646997989,5.169116374416944,-1.5723591771649144,6.741475551581859
2021-04-20,1769.300048828125,1777.300048828125,1765.5,1777.300048828125,59.001262654385386,7.00918289581341,0.1439492374307505,6.865233658382659
2021-04-21,1783.0,1794.0999755859375,1777.699951171875,1792.300048828125,62.340997441806316,9.567534923735593,2.028666374691719,7.538868549043874
2021-04-22,1794.199951171875,1794.199951171875,1779.5,1781.199951171875,58.5406832014111,10.577432170483917,3.7384195338501587,6.839012636633758
2021-04-23,1786.0999755859375,1794.5,1772.0,1777.0,57.12179003819635,10.913082829633368,5.173352193006801,5.739730636626566
2021-04-26,1778.0,1779.699951171875,1770.800048828125,1779.199951171875,57.70013160791519,11.227186056869641,6.38411896577937,4.843067091090271
2021-04-27,1780.0,1782.0,1777.699951171875,1778.0,57.24657397575324,11.249610588066162,7.357217290236729,3.8923932978294324
2021-04-28,1768.199951171875,1774.0,1764.5999755859375,1773.199951171875,55.37154041441576,10.756069096725241,8.036987651534432,2.7190814451908096
2021-04-29,1781.0,1789.0,1758.5999755859375,1768.0999755859375,53.371334388411064,9.839979344839321,8.39758599019541,1.4423933546439116
2021-04-30,1771.800048828125,1771.800048828125,1763.9000244140625,1767.300048828125,53.0476504945729,8.946296870860351,8.507328166328398,0.4389687045319537
2021-05-03,1788.5,1793.0,1788.5,1791.4000244140625,60.76751841441037,10.06667136823512,8.819196806709742,1.2474745615253777
2021-05-04,1788.199951171875,1788.5,1774.800048828125,1775.800048828125,54.518801630433074,9.585295256835707,8.972416496734935,0.6128787601007719
2021-05-05,1781.5,1784.0999755859375,1779.199951171875,1784.0999755859375,57.04940206807964,9.761017016256119,9.130136600639172,0.6308804156169465
2021-05-06,1788.9000244140625,1815.5,1787.5999755859375,1815.5,64.9865875358763,12.29229935064177,9.762569150639692,2.529730200002078
2021-05-07,1842.9000244140625,1842.9000244140625,1831.0999755859375,1831.0999755859375,68.13696816309327,15.379857074173742,10.886026735346503,4.493830338827239
2021-05-10,1835.5999755859375,1845.5999755859375,1835.4000244140625,1837.5,69.35519414560021,18.134158012260514,12.335652990729306,5.7985050215312075
2021-05-11,1837.199951171875,1838.0999755859375,1831.5999755859375,1835.9000244140625,68.64856969304917,19.957795646216255,13.860081521826697,6.097714124389558
2021-05-12,1825.199951171875,1825.199951171875,1821.699951171875,1822.5999755859375,62.91060229629232,20.098159747542695,15.107697166969896,4.9904625805728
2021-05-13,1814.699951171875,1826.800048828125,1814.0999755859375,1823.800048828125,63.20941733419598,20.074825102687555,16.101122754113426,3.973702348574129
2021-05-14,1824.5,1842.9000244140625,1824.5,1837.9000244140625,66.61292215485332,20.952554415109944,17.07140908631273,3.8811453287972135
2021-05-17,1849.9000244140625,1867.5,1847.199951171875,1867.5,72.38786145173069,23.762710140642866,18.40966929717876,5.3530408434641075
2021-05-18,1870.5,1870.5,1867.800048828125,1867.800048828125,72.43990118352671,25.71753450288338,19.871242338319682,5.8462921645637
2021-05-19,1866.4000244140625,1884.9000244140625,1863.5999755859375,1881.300048828125,74.74606707872468,28.032937812298314,21.50358143311541,6.529356379182904
2021-05-20,1865.5,1885.0,1864.800048828125,1881.800048828125,74.83007353037183,29.567422595317794,23.116349665555887,6.4510729297619065
2021-05-21,1872.0999755859375,1876.699951171875,1872.0999755859375,1876.699951171875,72.19212325771174,30.025858180998966,24.498251368644503,5.527606812354463
2021-05-24,1882.0999755859375,1884.5999755859375,1882.0999755859375,1884.5999755859375,73.73658197252853,30.673057716418043,25.733212638199213,4.939845078218831
2021-05-25,1882.5,1898.0999755859375,1882.5,1898.0999755859375,76.17206393967962,31.907495441131914,26.968069198785756,4.939426242346158
2021-05-26,1901.300048828125,1901.300048828125,1901.300048828125,1901.300048828125,76.72308714158866,32.76630582094117,28.12771652321684,4.63858929772433
2021-05-27,1896.800048828125,1903.9000244140625,1888.199951171875,1895.699951171875,73.51900638036106,32.61902632461283,29.02597848349604,3.5930478411167925
2021-05-28,1897.5,1905.4000244140625,1881.9000244140625,1902.5,74.89026876569875,32.674363647686505,29.755655516334134,2.9187081313523713
2021-06-01,1905.0999755859375,1916.199951171875,1892.800048828125,1902.9000244140625,74.97237291615193,32.37727245921997,30.279978904911303,2.0972935543086635
2021-06-02,1899.199951171875,1908.800048828125,1896.0,1907.5,75.94636941692117,32.142486561046326,30.652480436138312,1.4900061249080139
2021-06-03,1908.800048828125,1908.800048828125,1865.0,1871.199951171875,57.071192386933184,28.69651096153234,30.261286541217117,-1.5647755796847775
2021-06-04,1869.300048828125,1895.5,1854.0,1889.800048828125,62.24857293818599,27.153415236924047,29.639712280358506,-2.4862970434344582
2021-06-07,1890.5,1899.699951171875,1883.199951171875,1896.800048828125,64.00785892578955,26.193401034032604,28.950450031093325,-2.7570489970607213
2021-06-08,1896.5,1902.9000244140625,1890.0,1892.199951171875,61.96424921733616,24.775793500396276,28.11551872495392,-3.339725224557643
2021-06-09,1894.9000244140625,1897.699951171875,1889.199951171875,1893.199951171875,62.24643830689017,23.462559182015866,27.18492681636631,-3.7223676343504444
2021-06-10,1887.699951171875,1899.800048828125,1871.5,1894.199951171875,62.54568869642358,22.24606438348951,26.19715432979095,-3.9510899463014404
2021-06-11,1900.9000244140625,1902.300048828125,1875.199951171875,1877.4000244140625,54.701182958047134,19.69928866739997,24.897581197312757,-5.198292529912788
2021-06-14,1866.199951171875,1866.5999755859375,1846.5,1864.0,49.38117247497819,16.410510433246145,23.200167044499434,-6.789656611253289
2021-06-15,1866.4000244140625,1867.199951171875,1854.4000244140625,1854.5,45.967884094659766,12.888983207818,21.13793027716315,-8.24894706934515
2021-06-16,1859.4000244140625,1860.0999755859375,1809.199951171875,1859.5,48.004948138438394,10.381929305185622,18.986730082767647,-8.604800777582025
2021-06-17,1811.800048828125,1823.300048828125,1769.5999755859375,1773.800048828125,28.30644324611619,1.4629373585839858,15.481971537930914,-14.019034179346928
2021-06-18,1775.699951171875,1792.4000244140625,1767.9000244140625,1767.9000244140625,27.4706962126983,-6.012205713619778,11.183136087620776,-17.195341801240552
2021-06-21,1768.800048828125,1785.199951171875,1766.800048828125,1781.800048828125,32.525189801661924,-10.691450267488108,6.808218816598998,-17.499669084087106
2021-06-22,1783.4000244140625,1786.9000244140625,1775.9000244140625,1776.300048828125,31.58718119583,-14.674431610063266,2.5116887312665455,-17.18612034132981
2021-06-23,1780.699951171875,1793.199951171875,1780.5999755859375,1782.300048828125,33.82913689628242,-17.149138569516026,-1.4204767288899691,-15.728661840626057
2021-06-24,1778.9000244140625,1786.4000244140625,1775.5999755859375,1775.5999755859375,32.546491223917926,-19.427058542030863,-5.021793091518148,-14.405265450512715
2021-06-25,1777.699951171875,1788.0,1775.199951171875,1776.5999755859375,32.955080336926514,-20.910590616883837,-8.199552596591285,-12.711038020292552
2021-06-28,1779.5999755859375,1779.5999755859375,1779.5999755859375,1779.5999755859375,34.24195740009158,-21.59528850325728,-10.878699777924485,-10.716588725332794
2021-06-29,1776.800048828125,1777.0999755859375,1752.0999755859375,1762.800048828125,30.68947847053923,-23.225797659833688,-13.348119354306327,-9.877678305527361
2021-06-30,1761.0999755859375,1770.800048828125,1759.199951171875,1770.800048828125,34.190760403757,-23.600404005757582,-15.39857628459658,-8.201827721161003
2021-07-01,1775.699951171875,1781.199951171875,1768.800048828125,1775.9000244140625,36.396585829369286,-23.218112873847986,-16.962483602446863,-6.255629271401123
2021-07-02,1778.699951171875,1787.9000244140625,1778.300048828125,1782.5999755859375,39.276181823697286,-22.1195341115033,-17.99389370425815,-4.12564040724515
2021-07-06,1786.699951171875,1809.800048828125,1786.699951171875,1793.5,43.73890386324358,-20.137232175079816,-18.422561398422484,-1.7146707766573321
2021-07-07,1798.699951171875,1808.4000244140625,1797.199951171875,1801.5,46.827593577034065,-17.716485846827027,-18.281346288103393,0.564860441276366
2021-07-08,1797.0,1818.5,1797.0,1799.5999755859375,46.179159258228616,-15.769561345222883,-17.77898929952729,2.0094279543044067
2021-07-09,1803.5999755859375,1810.0999755859375,1798.800048828125,1810.0,50.24076450736709,-13.234851467970202,-16.870161733215873,3.6353102652456712
2021-07-12,1802.5999755859375,1805.5,1799.5,1805.5,48.53406622746377,-11.457117501826588,-15.787552886938016,4.330435385111429
2021-07-13,1808.0999755859375,1812.0,1800.5999755859375,1809.4000244140625,50.115692796166115,-9.622627489602564,-14.554567807470926,4.931940317868362
2021-07-14,1813.0999755859375,1829.0,1813.0999755859375,1824.300048828125,55.715123456081024,-6.887083481301261,-13.021070942236992,6.133987460935732
2021-07-15,1831.5999755859375,1833.0,1823.4000244140625,1828.4000244140625,57.14074267369615,-4.338302134821561,-11.284517180753907,6.946215045932346
2021-07-16,1830.0999755859375,1831.4000244140625,1814.5,1814.5,51.13105586416435,-3.4007881883046593,-9.707771382264058,6.3069831939593985
2021-07-19,1803.300048828125,1813.4000244140625,1803.300048828125,1808.699951171875,48.8235841455519,-3.090195251387513,-8.38425615608875,5.294060904701237
2021-07-20,1812.9000244140625,1824.0,1810.9000244140625,1810.9000244140625,49.749941115468644,-2.6361328883137958,-7.234631502533759,4.598498614219963
2021-07-21,1807.0,1807.0,1800.0,1802.9000244140625,46.45690629125585,-2.8885212603975106,-6.365409454106509,3.476888193708999
2021-07-22,1793.5999755859375,1805.0,1793.5999755859375,1805.0,47.44038479435624,-2.8858243967943054,-5.669492442644069,2.7836680458497636
2021-07-23,1800.0,1801.4000244140625,1800.0,1801.4000244140625,45.884430798410094,-3.138002121375848,-5.1631943783904255,2.0251922570145773
2021-07-26,1802.5,1802.5,1797.199951171875,1798.699951171875,44.70024691988501,-3.5152070118476786,-4.833596905081876,1.3183898932341975
2021-07-27,1803.699951171875,1803.699951171875,1799.5,1799.5,45.151937174775505,-3.706857010836302,-4.608248926232761,0.9013919153964594
2021-07-28,1799.5,1799.5,1799.5,1799.5,45.15193717477551,-3.8147667592079415,-4.449552492827797,0.6347857336198555
2021-07-29,1806.5999755859375,1832.5999755859375,1806.0999755859375,1831.199951171875,60.120464801243294,-1.327067274743058,-3.8250554492108497,2.4979881744677916
2021-07-30,1828.0,1830.5,1808.9000244140625,1812.5999755859375,51.27775700558007,-0.8466504345137764,-3.2293744462714353,2.382724011757659
2021-08-02,1812.4000244140625,1818.699951171875,1804.800048828125,1818.0999755859375,53.457703104969056,-0.021860597473278176,-2.587871676511804,2.566011079038526
2021-08-03,1812.300048828125,1813.5,1806.0,1810.0999755859375,49.95646111245125,-0.01358524825400309,-2.073014390860244,2.0594291426062408
2021-08-04,1809.300048828125,1831.300048828125,1806.300048828125,1810.5,50.13233931711676,0.024963884572343886,-1.6534187357737262,1.67838262034607
2021-08-05,1810.800048828125,1813.699951171875,1796.0,1805.0999755859375,47.695454988639135,-0.3758894704267277,-1.3979128827043266,1.0220234122775989
2021-08-06,1799.800048828125,1800.0999755859375,1758.4000244140625,1760.0,33.186324959041,-4.283383576265578,-1.975007021416577,-2.3083765548490014
2021-08-09,1753.5,1753.800048828125,1692.5999755859375,1723.4000244140625,26.21641899909146,-10.215653266313439,-3.6231362703959493,-6.592516995917489
2021-08-10,1728.5999755859375,1735.199951171875,1720.0999755859375,1728.800048828125,28.599127354147726,-14.316254030143,-5.761759822345359,-8.55449420779764
2021-08-11,1727.300048828125,1752.199951171875,1727.300048828125,1750.4000244140625,37.31863255453943,-15.64275225671372,-7.737958309219032,-7.904793947494689
2021-08-12,1749.699951171875,1752.4000244140625,1745.5,1749.0,37.00320855299471,-16.61544937031408,-9.51345652143804,-7.101992848876041
2021-08-13,1758.300048828125,1777.300048828125,1757.4000244140625,1775.199951171875,46.172265554579546,-15.098159558195675,-10.630397128789568,-4.467762429406108
2021-08-16,1776.9000244140625,1787.800048828125,1771.9000244140625,1786.9000244140625,49.69356202566959,-12.804001759487392,-11.065118054929133,-1.7388837045582584
2021-08-17,1787.699951171875,1794.199951171875,1780.0,1785.0,49.131464742161256,-11.012239029889088,-11.054542249921123,0.04230322003203568
2021-08-18,1787.800048828125,1791.5,1779.0,1781.5999755859375,48.08333870057326,-9.754167738819888,-10.794467347700877,1.0402996088809893
2021-08-19,1780.0,1789.300048828125,1775.5,1780.199951171875,47.63273210008276,-8.769023600912305,-10.389378598343164,1.6203549974308586
2021-08-20,1784.0999755859375,1787.5,1778.199951171875,1781.0,47.933015226745404,-7.833433573801813,-9.878189593434893,2.0447560196330805
2021-08-23,1776.800048828125,1804.800048828125,1776.800048828125,1803.199951171875,55.54969904535615,-5.24021527020318,-8.950594728788552,3.710379458585372
2021-08-24,1801.0,1805.5999755859375,1801.0,1805.5999755859375,56.29407466891898,-2.9573190361174966,-7.7519395902543415,4.794620554136845
2021-08-25,1792.0,1792.9000244140625,1784.0,1788.199951171875,49.78479353855959,-2.5230596146805055,-6.706163595139575,4.1831039804590695
2021-08-26,1787.4000244140625,1792.199951171875,1781.0,1792.199951171875,51.18226449592379,-1.8349867390281815,-5.731928223917297,3.8969414848891155
2021-08-27,1803.4000244140625,1816.5999755859375,1803.0999755859375,1816.5999755859375,58.72765375631095,0.6714539201004754,-4.451251795113743,5.122705715214218
2021-08-30,1818.199951171875,1820.300048828125,1807.800048828125,1809.0,55.83296844356942,2.021271724014241,-3.156747091288146,5.178018815302387
2021-08-31,1815.9000244140625,1815.9000244140625,1801.0999755859375,1815.0,57.60941385006611,3.5344193285163783,-1.8185138073272413,5.352933135843619
2021-09-01,1813.5,1815.9000244140625,1809.5,1813.0999755859375,56.829901196781826,4.528086651394688,-0.5491937155828556,5.0772803669775435
2021-09-02,1813.199951171875,1813.9000244140625,1806.800048828125,1808.699951171875,54.97477374716091,4.903999710061953,0.5414449695461061,4.362554740515847
2021-09-03,1820.9000244140625,1833.9000244140625,1818.9000244140625,1830.9000244140625,61.75780299115027,6.913578465260116,1.8158716686889083,5.097706796571208
2021-09-07,1825.699951171875,1825.699951171875,1792.699951171875,1795.9000244140625,49.17885044014907,5.6172247439449166,2.57614228374011,3.0410824602048065
2021-09-08,1781.699951171875,1790.699951171875,1781.699951171875,1790.699951171875,47.626715854674366,4.122728381783418,2.8854595033487715,1.2372688784346462
2021-09-09,1798.699951171875,1798.699951171875,1787.9000244140625,1797.4000244140625,49.82407557315941,3.439322791070481,2.9962321608931135,0.4430906301773674
2021-09-10,1789.5999755859375,1789.5999755859375,1789.5999755859375,1789.5999755859375,47.33424791699184,2.2424703813899214,2.8454798049924754,-0.603009423602554
2021-09-13,1789.800048828125,1796.0,1784.0,1792.0,48.19213232841689,1.4706652230024702,2.5705168885944745,-1.0998516655920043
2021-09-14,1791.4000244140625,1806.199951171875,1783.0,1804.699951171875,52.59277490508114,1.8623163721877063,2.428876785313121,-0.5665604131254147
2021-09-15,1803.699951171875,1803.699951171875,1792.4000244140625,1792.4000244140625,48.31255989489546,1.166751846029456,2.176451797456388,-1.0096999514269323
2021-09-16,1792.9000244140625,1792.9000244140625,1743.9000244140625,1754.5999755859375,38.060920779483794,-2.4068909438999526,1.25978324918512,-3.666674193085073
2021-09-17,1758.800048828125,1763.0,1749.4000244140625,1749.4000244140625,36.900910260957666,-5.594135491670613,-0.11100049898602671,-5.483134992684587
2021-09-20,1751.800048828125,1761.800048828125,1750.9000244140625,1761.800048828125,41.4811320723604,-7.038337842315741,-1.4964679676519697,-5.541869874663771
2021-09-21,1762.199951171875,1776.0,1759.0,1776.0,46.289234923639945,-6.956866794582766,-2.588547733038129,-4.368319061544637
2021-09-22,1776.699951171875,1784.300048828125,1767.0,1776.699951171875,46.52248116815796,-6.7579191076386,-3.4224220079582235,-3.335497099680376
2021-09-23,1766.800048828125,1766.800048828125,1738.199951171875,1747.699951171875,38.97132533261445,-8.83842540296564,-4.505622686959707,-4.332802716005934
2021-09-24,1749.699951171875,1749.699951171875,1745.0,1749.699951171875,39.698262825629406,-10.208184746564257,-5.646135098880617,-4.56204964768364
2021-09-27,1751.699951171875,1754.4000244140625,1747.5,1750.0,39.81408843546708,-11.141089912706093,-6.745126061645712,-4.395963851060381
